name,type_1,type_2,ability_1,ability_1_is_hidden,ability_2,ability_2_is_hidden,ability_3,ability_3_is_hidden,height,weight,stat_hp,stat_attack,stat_defense,stat_spattack,stat_spdef,stat_speed,sprite
pikachu-kalos-cap,electric,,static,False,lightning-rod,True,,,4,60,35,55,40,50,50,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png"
pikachu-alola-cap,electric,,static,False,lightning-rod,True,,,4,60,35,55,40,50,50,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png"
raichu-alola,electric,psychic,surge-surfer,False,,,,,7,210,60,85,50,95,85,110,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png"
sandshrew-alola,ice,steel,snow-cloak,False,slush-rush,True,,,7,400,50,75,90,10,35,40,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png"
sandslash-alola,ice,steel,snow-cloak,False,slush-rush,True,,,12,550,75,100,120,25,65,65,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png"
vulpix-alola,ice,,snow-cloak,False,snow-warning,True,,,6,99,38,41,40,50,65,65,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png"
ninetales-alola,ice,fairy,snow-cloak,False,snow-warning,True,,,11,199,73,67,75,81,100,109,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png"
diglett-alola,ground,steel,sand-veil,False,tangling-hair,False,sand-force,True,2,10,10,55,30,35,45,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png"
dugtrio-alola,ground,steel,sand-veil,False,tangling-hair,False,sand-force,True,7,666,35,100,60,50,70,110,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png"
meowth-alola,dark,,pickup,False,technician,False,rattled,True,4,42,40,35,35,50,40,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png"
persian-alola,dark,,fur-coat,False,technician,False,rattled,True,11,330,65,60,60,75,65,115,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png"
geodude-alola,rock,electric,magnet-pull,False,sturdy,False,galvanize,True,4,203,40,80,100,30,30,20,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png"
graveler-alola,rock,electric,magnet-pull,False,sturdy,False,galvanize,True,10,1100,55,95,115,45,45,35,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png"
golem-alola,rock,electric,magnet-pull,False,sturdy,False,galvanize,True,17,3160,80,120,130,55,65,45,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png"
grimer-alola,poison,dark,poison-touch,False,gluttony,False,power-of-alchemy,True,7,420,80,80,50,40,50,25,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png"
muk-alola,poison,dark,poison-touch,False,gluttony,False,power-of-alchemy,True,10,520,105,105,75,65,100,50,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png"
exeggutor-alola,grass,dragon,frisk,False,harvest,True,,,109,4156,95,105,85,125,75,45,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png"
marowak-alola,fire,ghost,cursed-body,False,lightning-rod,False,rock-head,True,10,340,60,80,110,50,80,45,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png"
greninja-battle-bond,water,dark,battle-bond,False,,,,,15,400,72,95,67,103,71,122,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png"
greninja-ash,water,dark,battle-bond,False,,,,,15,400,72,145,67,153,71,132,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png"
zygarde-10-power-construct,dragon,ground,power-construct,False,,,,,12,335,54,100,71,61,85,115,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png"
zygarde-50-power-construct,dragon,ground,power-construct,False,,,,,50,3050,108,100,121,81,95,95,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png"
zygarde-complete,dragon,ground,power-construct,False,,,,,45,6100,216,100,121,91,95,85,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png"
gumshoos-totem,normal,,stakeout,False,strong-jaw,False,adaptability,True,14,600,88,110,60,55,60,45,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png"
vikavolt-totem,bug,electric,levitate,False,,,,,26,1475,77,70,90,145,75,43,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png"
oricorio-pom-pom,electric,flying,dancer,False,,,,,6,34,75,70,70,98,70,93,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png"
oricorio-pau,psychic,flying,dancer,False,,,,,6,34,75,70,70,98,70,93,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png"
oricorio-sensu,ghost,flying,dancer,False,,,,,6,34,75,70,70,98,70,93,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png"
lycanroc-midnight,rock,,keen-eye,False,vital-spirit,False,no-guard,True,11,250,85,115,75,55,75,82,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png"
wishiwashi-school,water,,schooling,False,,,,,82,786,45,140,130,140,135,30,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png"
lurantis-totem,grass,,leaf-guard,False,contrary,True,,,15,580,70,105,90,80,90,45,"None"
salazzle-totem,poison,fire,corrosion,False,oblivious,True,,,21,810,68,64,60,111,60,117,"None"
minior-orange-meteor,rock,flying,shields-down,False,,,,,3,400,60,60,100,60,100,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png"
minior-yellow-meteor,rock,flying,shields-down,False,,,,,3,400,60,60,100,60,100,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png"
minior-green-meteor,rock,flying,shields-down,False,,,,,3,400,60,60,100,60,100,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png"
minior-blue-meteor,rock,flying,shields-down,False,,,,,3,400,60,60,100,60,100,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png"
minior-indigo-meteor,rock,flying,shields-down,False,,,,,3,400,60,60,100,60,100,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png"
minior-violet-meteor,rock,flying,shields-down,False,,,,,3,400,60,60,100,60,100,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png"
minior-red,rock,flying,shields-down,False,,,,,3,3,60,100,60,100,60,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png"
minior-orange,rock,flying,shields-down,False,,,,,3,3,60,100,60,100,60,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png"
minior-yellow,rock,flying,shields-down,False,,,,,3,3,60,100,60,100,60,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png"
minior-green,rock,flying,shields-down,False,,,,,3,3,60,100,60,100,60,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png"
minior-blue,rock,flying,shields-down,False,,,,,3,3,60,100,60,100,60,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png"
minior-indigo,rock,flying,shields-down,False,,,,,3,3,60,100,60,100,60,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png"
minior-violet,rock,flying,shields-down,False,,,,,3,3,60,100,60,100,60,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png"
mimikyu-busted,ghost,fairy,disguise,False,,,,,2,7,55,90,80,50,105,96,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png"
mimikyu-totem-disguised,ghost,fairy,disguise,False,,,,,4,28,55,90,80,50,105,96,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png"
mimikyu-totem-busted,ghost,fairy,disguise,False,,,,,4,28,55,90,80,50,105,96,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png"
kommo-o-totem,dragon,fighting,bulletproof,False,soundproof,False,overcoat,True,24,2075,75,110,125,100,105,85,"None"
magearna-original,steel,fairy,soul-heart,False,,,,,10,805,80,95,115,130,115,65,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png"
pikachu-partner-cap,electric,,static,False,lightning-rod,True,,,4,60,35,55,40,50,50,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png"
marowak-totem,fire,ghost,cursed-body,False,lightning-rod,False,rock-head,True,17,980,60,80,110,50,80,45,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png"
ribombee-totem,bug,fairy,honey-gather,False,shield-dust,False,sweet-veil,True,4,20,60,55,60,95,70,124,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png"
rockruff-own-tempo,rock,,own-tempo,False,,,,,5,92,45,65,40,30,40,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10151.png"
lycanroc-dusk,rock,,tough-claws,False,,,,,8,250,75,117,65,55,65,110,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10152.png"
araquanid-totem,water,bug,water-bubble,False,water-absorb,True,,,31,2175,68,70,92,50,132,42,"None"
togedemaru-totem,electric,steel,iron-barbs,False,lightning-rod,False,sturdy,True,6,130,65,98,63,40,73,96,"None"
necrozma-dusk,psychic,steel,prism-armor,False,,,,,38,4600,97,157,127,113,109,77,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png"
necrozma-dawn,psychic,ghost,prism-armor,False,,,,,42,3500,97,113,109,157,127,77,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png"
necrozma-ultra,psychic,dragon,neuroforce,False,,,,,75,2300,97,167,97,167,97,129,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png"
pikachu-starter,electric,,static,False,lightning-rod,True,,,4,60,45,80,50,75,60,120,"None"
eevee-starter,normal,,run-away,False,adaptability,False,anticipation,True,3,65,65,75,70,65,85,75,"None"
pikachu-world-cap,electric,,static,False,lightning-rod,True,,,4,60,35,55,40,50,50,90,"None"
meowth-galar,steel,,pickup,False,tough-claws,False,unnerve,True,4,75,50,65,55,40,40,40,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10161.png"
ponyta-galar,psychic,,run-away,False,pastel-veil,False,anticipation,True,8,240,50,85,55,65,65,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png"
rapidash-galar,psychic,fairy,run-away,False,pastel-veil,False,anticipation,True,17,800,65,100,70,80,80,105,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png"
slowpoke-galar,psychic,,gluttony,False,own-tempo,False,regenerator,True,12,360,90,65,65,40,40,15,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png"
slowbro-galar,poison,psychic,quick-draw,False,own-tempo,False,regenerator,True,16,705,95,100,95,100,70,30,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png"
farfetchd-galar,fighting,,steadfast,False,scrappy,True,,,8,420,52,95,55,58,62,55,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10166.png"
weezing-galar,poison,fairy,levitate,False,neutralizing-gas,False,misty-surge,True,30,160,65,90,120,85,70,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png"
mr-mime-galar,ice,psychic,vital-spirit,False,screen-cleaner,False,ice-body,True,14,568,50,65,65,90,90,100,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png"
articuno-galar,psychic,flying,competitive,False,,,,,17,509,90,85,85,125,100,95,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png"
zapdos-galar,fighting,flying,defiant,False,,,,,16,582,90,125,90,85,90,100,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png"
moltres-galar,dark,flying,berserk,False,,,,,20,660,90,85,90,100,125,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png"
slowking-galar,poison,psychic,curious-medicine,False,own-tempo,False,regenerator,True,18,795,95,65,80,110,110,30,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png"
corsola-galar,ghost,,weak-armor,False,cursed-body,True,,,6,5,60,55,100,65,100,30,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10173.png"
zigzagoon-galar,dark,normal,pickup,False,gluttony,False,quick-feet,True,4,175,38,30,41,30,41,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png"
linoone-galar,dark,normal,pickup,False,gluttony,False,quick-feet,True,5,325,78,70,61,50,61,100,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png"
darumaka-galar,ice,,hustle,False,inner-focus,True,,,7,400,70,90,45,15,45,50,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10176.png"
darmanitan-galar-standard,ice,,gorilla-tactics,False,zen-mode,True,,,17,1200,105,140,55,30,55,95,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10177.png"
darmanitan-galar-zen,ice,fire,gorilla-tactics,False,zen-mode,True,,,17,1200,105,160,55,30,55,135,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png"
yamask-galar,ground,ghost,wandering-spirit,False,,,,,5,15,38,55,85,30,65,30,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png"
stunfisk-galar,ground,steel,mimicry,False,,,,,7,205,109,81,99,66,84,32,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png"
zygarde-10,dragon,ground,aura-break,False,,,,,12,335,54,100,71,61,85,115,"None"
cramorant-gulping,flying,water,gulp-missile,False,,,,,8,180,70,85,55,85,95,85,"None"
cramorant-gorging,flying,water,gulp-missile,False,,,,,8,180,70,85,55,85,95,85,"None"
toxtricity-low-key,electric,poison,punk-rock,False,minus,False,technician,True,16,400,75,98,70,114,70,75,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png"
eiscue-noice,ice,,ice-face,False,,,,,14,890,75,80,70,65,50,130,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10185.png"
indeedee-female,psychic,normal,own-tempo,False,synchronize,False,psychic-surge,True,9,280,70,55,65,95,105,85,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png"
morpeko-hangry,electric,dark,hunger-switch,False,,,,,3,30,58,95,58,70,58,97,"None"
zacian-crowned,fairy,steel,intrepid-sword,False,,,,,28,3550,92,150,115,80,115,148,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png"
zamazenta-crowned,fighting,steel,dauntless-shield,False,,,,,29,7850,92,120,140,80,140,128,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png"
eternatus-eternamax,poison,dragon,pressure,False,,,,,1000,0,255,115,250,125,250,130,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10190.png"
urshifu-rapid-strike,fighting,water,unseen-fist,False,,,,,19,1050,100,130,100,63,60,97,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png"
zarude-dada,dark,grass,leaf-guard,False,,,,,18,700,105,120,105,70,95,105,"None"
calyrex-ice,psychic,ice,as-one-glastrier,False,,,,,24,8091,100,165,150,85,130,50,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10193.png"
calyrex-shadow,psychic,ghost,as-one-spectrier,False,,,,,24,536,100,85,80,165,100,150,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10194.png"
venusaur-gmax,grass,poison,overgrow,False,chlorophyll,True,,,240,10000,80,82,83,100,100,80,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10195.png"
charizard-gmax,fire,flying,blaze,False,solar-power,True,,,280,10000,78,84,78,109,85,100,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10196.png"
blastoise-gmax,water,,torrent,False,rain-dish,True,,,250,10000,79,83,100,85,105,78,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10197.png"
butterfree-gmax,bug,flying,compound-eyes,False,tinted-lens,True,,,170,10000,60,45,50,90,80,70,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10198.png"
pikachu-gmax,electric,,static,False,lightning-rod,True,,,210,10000,35,55,40,50,50,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10199.png"
meowth-gmax,normal,,pickup,False,technician,False,unnerve,True,330,10000,40,45,35,40,40,90,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10200.png"
machamp-gmax,fighting,,guts,False,no-guard,False,steadfast,True,250,10000,90,130,80,65,85,55,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10201.png"
gengar-gmax,ghost,poison,cursed-body,False,,,,,200,10000,60,65,60,130,75,110,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10202.png"
kingler-gmax,water,,hyper-cutter,False,shell-armor,False,sheer-force,True,190,10000,55,130,115,50,50,75,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10203.png"
lapras-gmax,water,ice,water-absorb,False,shell-armor,False,hydration,True,240,10000,130,85,80,85,95,60,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10204.png"
eevee-gmax,normal,,run-away,False,adaptability,False,anticipation,True,180,10000,55,55,50,45,65,55,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10205.png"
snorlax-gmax,normal,,immunity,False,thick-fat,False,gluttony,True,350,10000,160,110,65,65,110,30,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10206.png"
garbodor-gmax,poison,,stench,False,weak-armor,False,aftermath,True,210,10000,80,95,82,60,82,75,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10207.png"
melmetal-gmax,steel,,iron-fist,False,,,,,250,10000,135,143,143,80,65,34,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10208.png"
rillaboom-gmax,grass,,overgrow,False,grassy-surge,True,,,280,10000,100,125,90,60,70,85,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10209.png"
cinderace-gmax,fire,,blaze,False,libero,True,,,270,10000,80,116,75,65,75,119,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10210.png"
inteleon-gmax,water,,torrent,False,sniper,True,,,400,10000,70,85,65,125,65,120,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10211.png"
corviknight-gmax,flying,steel,pressure,False,unnerve,False,mirror-armor,True,140,10000,98,87,105,53,85,67,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10212.png"
